EntrezGeneID	Length	MCL1-DG_BC2CTUACXX_ACTTGA_L002_R1	MCL1-DH_BC2CTUACXX_CAGATC_L002_R1	MCL1-DI_BC2CTUACXX_ACAGTG_L002_R1	MCL1-DJ_BC2CTUACXX_CGATGT_L002_R1	MCL1-DK_BC2CTUACXX_TTAGGC_L002_R1	MCL1-DL_BC2CTUACXX_ATCACG_L002_R1	MCL1-LA_BC2CTUACXX_GATCAG_L001_R1	MCL1-LB_BC2CTUACXX_TGACCA_L001_R1	MCL1-LC_BC2CTUACXX_GCCAAT_L001_R1	MCL1-LD_BC2CTUACXX_GGCTAC_L001_R1	MCL1-LE_BC2CTUACXX_TAGCTT_L001_R1	MCL1-LF_BC2CTUACXX_CTTGTA_L001_R1
109198	1801	2	4	4	2	1	0	0	0	1	0	0	0
21961	9966	6490	5599	23002	27489	35649	32593	235	455	237	210	812	785
435626	2336	93	94	184	134	64	60	19	28	13	11	13	6
100862357	817	0	0	0	0	0	0	0	0	0	0	0	0
12765	3043	1	1	5	1	0	0	0	2	1	3	0	0
227288	1125	0	0	0	0	0	0	0	0	0	0	0	0
100316687	67	0	0	0	0	0	0	0	0	0	0	0	0
76709	1597	4717	4480	5435	5041	4903	4083	4520	5026	3942	4016	1652	1525
227289	990	0	1	1	1	1	1	0	2	0	0	0	1
227290	1820	4434	4114	4602	3676	2925	2851	3805	4299	4336	3757	2252	2076
56695	3501	523	533	793	702	841	809	360	389	372	323	178	180
69660	2309	3097	3179	3949	3734	3427	3095	4084	4610	5080	5236	2685	2790
241112	2101	20	7	18	12	22	20	1	0	0	1	1	1
18173	2304	28	34	22	32	11	8	14	7	4	2	1	0
227292	2776	1330	1054	1193	1110	1198	1238	1125	1080	902	815	536	496
387219	85	1	3	0	1	0	0	0	1	1	0	1	0
22349	3117	17	29	26	27	16	12	2	6	3	5	2	3
319651	7196	1858	2023	1907	1800	1461	912	1371	1364	857	562	370	348
58184	3266	797	697	560	441	426	479	911	967	659	409	395	457
18802	3121	96	97	88	48	78	67	15	22	6	13	10	7
77264	7472	1705	1448	1219	1038	1147	1069	723	808	575	449	185	183
66821	1829	250	223	265	243	187	198	335	343	338	274	164	177
57751	1475	600	686	681	558	515	566	662	665	417	367	252	205
269209	5235	206	149	85	82	81	102	151	176	47	44	17	19
67534	4253	972	739	748	492	370	315	1023	975	878	726	366	402
104086	1890	129	157	171	156	202	195	15	12	8	0	0	4
241113	2832	3	9	20	19	20	24	0	0	0	0	0	0
22420	2068	761	651	1673	1799	2222	2350	11	4	3	1	2	2
22409	1962	2204	2086	1039	1163	1180	952	4	11	4	3	9	0
12570	2704	4	6	0	3	1	0	0	0	0	0	0	0
260298	1479	0	0	0	0	0	0	0	0	0	0	0	0
12958	702	0	0	0	0	0	0	1	0	0	0	0	0
723900	64	0	0	0	0	0	0	0	0	0	0	0	0
241116	5718	0	0	0	0	0	1	1	1	0	0	1	0
16147	2444	6	16	4	1	2	2	0	6	1	2	0	0
75570	860	66	61	59	52	76	79	55	72	72	61	26	37
22626	2059	124	102	61	54	50	50	30	57	20	35	13	11
69171	2738	800	625	570	497	481	558	954	1124	1364	1550	632	592
227298	2557	947	765	592	475	554	613	1600	1696	1298	1256	861	815
68818	1299	305	178	280	220	328	292	407	481	437	390	292	288
74104	2934	385	303	397	355	248	252	313	348	515	469	463	462
245860	3764	1019	832	1074	931	1010	1080	874	1079	1278	1172	1279	1320
52231	2764	233	182	159	118	180	218	372	389	302	217	175	200
74577	3451	256	257	200	238	275	278	224	191	85	64	40	19
20872	2885	797	599	750	674	593	608	960	976	610	546	402	432
22145	2053	9211	6876	5306	4726	3718	3316	6493	5775	3203	2544	3699	4144
381272	767	3	4	0	1	2	1	5	6	0	1	3	1
56812	3203	1001	1043	1291	1048	1316	1173	1356	1697	1309	1196	708	614
19275	3535	21	31	34	41	39	37	31	29	14	23	5	3
19711	710	0	1	2	0	0	0	0	0	1	0	0	1
13437	1946	909	680	642	522	556	561	1284	1419	1179	1070	738	695
13346	2150	400	281	106	183	106	100	38	26	7	6	10	10
100503248	676	1	0	0	1	0	0	1	0	0	0	0	0
11790	11933	1453	1272	3032	3282	4325	4425	175	214	34	43	39	46
69080	1528	745	689	1084	1156	1145	1125	774	949	982	996	820	773
100862164	449	0	0	0	0	1	1	0	0	0	0	0	0
241118	2650	38	52	38	42	44	60	4	5	1	0	0	0
74241	3235	2341	2371	2446	2032	1484	1340	1148	1148	1438	1153	747	750
319998	2185	318	277	241	249	217	189	73	80	57	41	71	81
98733	5770	1268	1313	1521	1162	888	956	327	435	107	54	18	18
16322	1463	72	81	167	171	134	158	87	114	27	11	17	11
71728	4458	534	383	289	307	297	374	694	838	490	617	267	265
20536	4441	1127	967	1516	1642	1413	1645	472	526	150	228	88	100
100862333	771	0	0	0	0	4	0	0	0	0	0	0	0
620079	2188	0	0	0	0	0	0	0	0	0	0	0	0
13838	6328	2683	2777	2688	1770	1366	1389	346	338	188	160	27	34
18505	3868	2	0	0	0	0	0	0	0	0	0	1	0
100039210	1208	0	0	0	0	0	0	0	0	0	0	0	0
433323	3998	10	10	9	9	7	8	7	5	3	6	2	5
23874	2132	1085	780	944	784	678	591	1017	1005	837	609	792	779
68393	1206	1	2	3	4	8	11	3	2	0	3	3	17
74205	3950	3296	3153	2278	1930	1154	1030	3860	3254	2762	2568	684	677
195434	3981	1001	858	907	724	492	485	570	521	481	472	141	167
57814	2463	236	369	214	359	87	95	20	61	12	12	2	5
20254	2485	0	0	0	0	0	0	0	0	0	0	0	0
100862182	832	0	0	0	0	0	0	1	0	1	4	1	0
252903	2876	103	85	101	72	45	36	194	218	150	116	127	102
69368	4714	511	459	480	441	453	445	1039	1077	527	686	409	387
100038695	1791	0	0	0	0	0	0	0	0	0	0	1	0
69163	1424	156	138	179	131	72	98	309	308	259	198	229	264
100862198	480	0	1	0	0	0	0	0	0	0	0	0	0
20720	2055	355	358	398	276	177	150	49	50	46	49	30	12
241128	2862	0	0	1	1	0	0	0	1	0	0	0	0
26554	2764	4364	4387	5200	4481	3821	3289	3730	3877	3619	3445	1596	1611
72208	394	0	0	0	0	0	0	0	0	0	0	0	0
210293	7303	91	135	51	42	39	36	23	22	94	47	5	1
241134	4919	0	0	0	0	0	0	0	0	0	0	0	0
16367	9163	1449	951	687	659	979	1222	1054	1121	182	199	760	1106
100503073	3039	6	1	1	2	2	4	5	15	1	3	10	16
76867	3757	1195	978	1370	1483	1370	1346	1182	1116	531	532	394	390
100503095	2833	1	0	1	3	1	0	7	6	2	0	0	0
12829	7808	35	36	234	312	95	67	5	10	1	4	1	3
12828	8609	32	92	298	320	156	109	8	5	1	3	0	0
75734	1866	998	899	1218	1230	1225	1064	920	927	816	767	535	563
66261	1503	1	0	0	1	0	0	0	2	0	0	0	0
100044526	654	24	29	18	12	18	16	26	28	37	19	27	16
15463	3137	1638	1710	2064	1728	1450	1210	2748	2803	4191	3811	1240	1183
80721	2974	25	32	29	52	56	67	14	11	0	2	0	0
71386	992	0	1	0	1	1	1	0	0	0	0	0	0
20297	802	10	0	22	5	2	0	26	26	310	249	161	178
71227	1670	0	0	1	0	0	3	0	2	3	1	1	0
77629	6512	0	0	0	0	0	0	0	0	0	0	0	0
98496	2667	39	38	74	86	93	87	3	5	0	2	0	0
227325	3632	0	0	0	1	0	0	0	0	0	0	0	0
100628595	77	0	0	0	0	0	0	0	0	0	0	0	0
14897	9632	5556	5488	5484	5520	6524	6285	4183	4650	4114	4530	2389	2349
66153	900	6	6	13	12	14	13	44	49	75	56	53	51
71781	2349	2	1	3	7	16	20	0	0	0	1	0	0
100503433	891	0	0	0	0	0	0	1	4	1	1	0	1
381287	1760	2	2	0	2	0	2	3	3	3	0	0	1
621875	1334	2	2	1	1	5	2	0	0	4	1	0	0
100040135	1348	2	2	0	1	1	1	2	3	2	5	1	1
665378	1621	14	10	5	7	1	5	6	13	3	4	3	3
620078	1971	5	4	7	8	3	9	2	3	3	6	1	1
100040213	891	1	0	0	0	0	0	5	5	7	3	0	0
100039794	1073	56	62	38	47	54	65	33	42	27	33	6	9
665338	891	0	0	0	1	0	0	3	1	2	2	0	0
109032	1971	141	150	182	196	227	202	106	108	66	62	25	19
434484	2417	236	225	241	234	328	342	207	207	155	191	38	37
100503502	852	0	0	1	0	1	0	0	1	0	1	0	0
100503045	659	0	0	0	0	3	1	0	0	0	0	0	0
20684	2158	170	210	55	87	103	93	94	100	21	35	10	4
319997	1936	3	5	6	6	9	3	15	17	26	12	5	10
12283	3800	2707	3082	3637	3217	2944	2599	3936	4449	4059	3625	1777	1819
64294	2024	6160	5797	9043	7862	7104	6757	2880	2876	2704	2387	1396	1352
71141	1148	6	2	5	4	8	5	0	0	2	2	0	0
227326	2550	1	4	8	2	5	3	4	6	85	21	2	1
70060	1602	1	3	0	0	0	0	0	0	0	0	0	0
72792	3331	99	71	32	30	6	10	15	20	215	118	92	112
70247	3256	3828	2909	4018	3483	2982	2457	3695	3842	4142	3499	1814	1888
15559	2072	6	14	13	15	3	1	5	2	2	2	0	2
78795	5258	462	344	312	338	465	408	220	219	102	86	42	27
100861644	653	1	0	0	0	2	0	0	2	0	1	0	0
227327	2595	32	37	16	23	14	19	309	384	26	15	4	5
383538	483	0	0	0	0	0	0	0	0	0	0	0	0
17975	8257	34824	31402	33474	24632	14438	12555	30222	26548	21395	16425	5762	5990
100303740	116	39	34	44	44	21	19	22	16	21	12	7	5
80828	68	0	0	0	0	0	1	0	0	0	0	0	0
319336	1266	16	31	12	19	11	9	15	16	17	12	8	8
14767	1218	0	1	0	0	0	0	0	0	1	0	0	0
71863	1721	0	0	0	0	0	0	0	0	0	0	0	0
19231	1192	33697	25551	24503	22808	14660	13623	32483	30663	20028	16222	7171	6950
18582	1092	260	208	270	235	287	332	174	159	62	52	48	38
26895	2231	209	152	172	143	131	138	232	219	209	159	169	141
18159	1042	176	118	65	47	51	73	10	20	6	5	10	8
208718	3171	345	323	443	347	242	234	565	545	555	461	178	167
11650	2113	0	2	0	0	1	0	0	0	0	0	0	0
76768	2337	1	0	1	0	1	1	0	0	0	0	0	0
11648	1680	2	3	0	1	0	0	0	2	0	2	0	0
13599	2698	22	30	20	15	4	6	1	4	2	4	0	0
69453	1999	5	3	1	1	0	1	2	4	0	2	0	0
11447	2910	0	0	0	0	0	0	0	0	0	0	0	0
11449	1921	0	0	0	0	0	0	0	0	0	1	0	0
26987	4928	1345	1464	1561	1339	1153	1062	1403	1489	1942	1837	896	839
98363	1805	56	109	265	161	364	261	20	38	37	59	154	166
227331	5743	1094	855	795	769	922	1047	1331	1409	1010	966	1148	1430
100040591	1349	17	32	137	133	42	75	7	7	11	7	11	11
73234	462	5	14	1	0	0	2	89	82	1	0	0	1
53972	3384	30	27	12	4	4	0	542	596	105	90	139	115
319977	1676	1	1	0	0	0	0	8	8	1	0	0	0
620454	1602	343	309	368	319	211	175	245	306	277	228	116	131
23956	2018	2	3	2	0	1	0	51	44	31	25	51	41
16331	4938	25	43	26	22	15	25	5	10	12	3	6	12
77040	3180	637	564	689	593	561	640	753	804	659	504	312	406
100217415	248	1	0	0	2	0	3	2	4	2	1	0	0
20215	1718	4	16	9	7	5	3	7	12	6	7	1	0
100503175	947	0	0	3	0	0	0	0	1	1	0	2	1
227333	5694	1581	1392	1577	1299	1155	1008	2204	2333	1794	1786	869	837
227334	5316	330	342	372	350	429	435	259	277	215	218	237	254
394430	3242	0	0	0	0	0	0	0	0	0	0	0	0
394434	3216	0	0	0	0	0	0	0	0	0	0	0	0
394432	3294	1	0	2	1	1	0	0	0	1	0	0	0
394435	2293	223	490	808	842	798	759	1	2	3	5	2	3
94284	3302	159	367	574	607	642	597	4	2	4	7	2	3
394433	3208	0	0	0	0	0	1	0	0	0	0	0	0
22236	3206	0	0	0	1	2	1	0	0	0	0	0	0
15504	1017	16	9	12	6	7	5	0	9	4	1	2	0
394436	3229	1	4	3	4	1	0	0	0	0	0	0	0
100040766	7526	6	1	20	12	10	6	2	0	2	3	0	0
381280	8439	103	103	85	71	77	84	136	184	113	89	56	60
78605	3662	0	0	0	0	0	0	0	0	0	0	0	0
171382	3844	0	0	0	0	1	1	0	0	0	0	0	0
75396	870	0	1	0	0	0	0	0	0	0	0	0	0
14659	1957	26	35	10	26	6	23	0	0	0	0	0	0
100503197	2622	4	11	4	3	0	0	1	2	0	0	0	0
320982	3967	3145	3900	5261	4244	2930	3196	575	772	318	320	95	93
78650	476	0	0	0	1	0	0	0	2	0	0	0	1
73475	603	0	0	0	0	1	0	0	1	0	0	3	0
98402	3673	1204	1202	1908	2269	3000	2640	2359	2422	3445	3513	3023	2528
77331	591	0	0	0	0	0	0	0	0	0	0	0	0
347722	9581	978	687	975	903	662	640	1493	1684	1834	1543	1515	1507
74403	3611	0	0	0	1	0	0	1	1	2	0	2	0
14472	2126	0	1	0	2	0	1	0	0	1	1	0	1
208372	1404	0	0	0	0	0	0	0	0	0	0	0	0
74918	3210	0	0	0	2	1	3	1	0	0	0	0	0
12778	2579	4031	4089	8197	8070	11635	9656	562	563	229	177	896	1160
108679	1843	1835	1708	2068	1727	1555	1441	1499	1595	1201	1022	499	534
433332	1207	0	0	0	0	0	0	0	0	0	0	0	0
12835	10841	1026	1771	750	1508	1257	708	1929	6001	528	1046	655	339
171531	4484	100	103	47	49	23	18	4760	4148	685	969	931	1102
623503	261	0	0	0	0	0	0	5	7	3	4	1	1
19329	1950	29	57	48	50	28	32	798	1189	633	702	212	234
16978	5743	2409	2341	2433	2352	2629	2057	4248	4763	4137	4225	854	856
329207	3851	17	10	13	5	12	16	4	3	0	3	0	0
51801	3022	268	293	314	254	198	191	408	301	255	316	263	232
67921	1363	743	728	1129	1015	725	611	1089	1073	992	951	669	633
665783	892	289	264	279	227	175	157	294	314	337	302	215	230
50880	2207	220	186	233	205	180	158	849	884	872	770	794	925
227357	5442	13	20	29	34	21	9	37	58	22	26	13	9
100503326	684	0	0	0	0	0	0	0	0	0	0	0	0
70788	3020	8	14	2	6	2	1	2	5	1	1	2	0
227358	2815	43	37	19	21	18	16	122	107	84	78	47	35
67444	1368	735	686	761	738	752	726	956	1040	644	535	371	376
67086	547	0	0	1	0	0	0	2	0	0	0	2	1
55927	1335	234	149	132	107	274	299	457	505	375	339	202	217
18627	5837	1450	1844	2391	2594	3677	3608	6203	6736	3180	3589	913	906
74019	3500	148	117	162	169	193	197	247	235	111	110	67	78
65247	6072	289	221	228	188	245	329	151	190	51	52	27	36
13345	1312	12	12	33	27	23	33	5	2	0	0	0	0
208727	3960	1206	1146	815	726	956	938	427	528	221	187	137	102
67273	1220	1130	999	1307	1306	907	837	1763	1572	2111	1824	1352	1389
259040	939	0	0	0	0	0	0	0	0	0	0	0	0
258228	936	0	0	0	0	0	0	0	0	0	0	0	0
259041	1189	0	0	0	0	0	0	0	0	0	0	0	0
259039	1082	0	0	0	0	0	0	0	0	0	0	0	0
258274	966	0	0	0	0	0	0	0	0	0	0	0	0
258483	972	0	0	0	0	0	0	0	0	0	0	0	0
258484	969	0	0	0	0	0	0	0	0	0	0	0	0
257890	1121	0	0	0	0	0	0	0	0	0	0	0	0
66915	711	555	625	687	781	644	593	717	776	673	690	580	557
260301	704	1	2	0	2	1	2	0	2	0	0	0	0
14733	3552	1994	2088	1832	1658	1154	1140	950	1044	662	557	278	298
100504295	543	0	1	0	0	0	1	0	0	0	0	0	0
387167	66	0	1	0	0	0	0	0	0	0	0	0	0
241158	3243	4	5	7	5	3	5	3	7	4	9	5	2
67446	1491	157	120	133	152	106	103	190	180	161	108	92	66
108657	3039	1039	829	724	634	783	983	1136	1384	1651	1429	1186	1166
100037260	1689	2	2	3	3	1	0	3	1	1	2	0	0
23830	2877	206	177	130	117	150	171	199	222	112	94	101	121
64095	4396	72	50	18	14	23	24	24	49	217	128	13	10
208760	1088	0	2	0	0	0	0	0	0	1	0	0	0
16560	8257	796	1008	337	325	128	100	15	31	15	14	22	23
11611	1517	0	2	1	0	0	0	0	2	4	2	1	1
71874	2362	185	182	56	36	0	1	102	147	225	265	1	0
381284	7348	5	3	4	4	4	2	7	4	0	2	2	1
208777	4474	349	586	675	547	348	434	201	207	73	89	70	86
69821	3315	376	488	652	515	347	447	393	450	207	234	141	155
269224	5119	280	231	217	202	127	105	324	288	275	209	156	140
66385	3653	704	554	605	608	661	718	894	859	640	507	423	469
404545	3217	5	0	1	2	0	0	1	7	1	2	0	2
110611	6238	24982	24531	23390	19765	20065	17193	16942	19592	27296	23905	18743	18615
18000	3335	5043	4595	5849	5474	5355	4667	3944	4340	3429	3310	1686	1775
227377	3912	268	217	169	177	254	202	338	323	344	256	242	256
59041	3254	2271	2024	2169	1834	1775	1809	2684	3127	2955	2926	2238	2709
51800	1432	810	533	971	872	755	679	89	116	17	15	14	14
67026	2160	579	444	520	441	358	377	468	553	509	443	189	180
66615	2964	1230	1058	1014	940	885	824	1116	1153	833	754	419	422
21915	1310	738	600	587	492	359	318	1016	922	672	467	420	436
66262	4539	1284	1176	1171	934	1047	1026	1008	1066	563	459	239	260
98314	3058	110	65	88	80	84	91	183	182	140	133	97	102
381334	2846	25	21	14	15	14	17	4	10	7	9	1	0
100041596	1185	1	2	2	3	2	1	3	2	1	4	1	0
666009	570	7	6	4	2	2	2	7	5	6	5	2	7
619597	4059	0	2	1	0	0	0	0	1	0	0	0	0
241159	4511	0	0	0	0	1	0	0	0	0	0	0	0
18566	1930	0	1	0	1	0	1	1	0	0	0	0	1
74689	1565	0	0	0	0	0	0	0	0	0	0	0	0
67698	2107	300	274	297	270	356	368	323	320	193	232	224	234
20452	5677	21	37	31	28	36	36	18	10	5	6	10	6
75381	761	0	0	0	0	0	0	0	0	0	0	0	0
100504401	921	401	429	489	412	465	442	292	288	305	313	193	195
73454	356	0	0	0	0	0	0	0	0	0	0	0	0
75159	583	0	0	0	0	0	0	0	0	0	0	0	0
227394	2394	0	3	0	1	0	0	5	2	19	11	64	57
329217	3849	0	0	0	2	4	3	19	9	48	90	236	277
67854	2475	0	0	0	0	0	0	0	0	0	0	0	0
74441	2433	0	0	0	0	0	0	0	0	0	0	0	0
634331	2091	0	0	0	0	0	0	0	0	0	0	0	0
634346	2300	1	0	0	0	0	0	0	1	0	0	0	0
52392	2738	470	409	482	456	305	255	724	851	708	608	317	318
227399	5565	1045	982	771	588	542	576	1446	1334	968	899	418	460
252876	2041	66	68	79	64	67	91	103	101	96	67	63	58
18484	4103	3032	2609	2727	2546	2116	2065	2864	2508	1060	1010	366	315
78603	1178	2	5	4	4	3	4	10	10	6	8	1	2
69030	1687	2	6	1	0	5	2	0	0	0	0	1	0
70866	2328	0	0	0	0	0	0	0	0	0	0	0	0
100504494	800	130	139	120	107	78	72	144	163	133	116	61	62
241175	5120	0	0	0	0	0	0	1	2	1	3	0	0
100504525	886	0	0	0	0	0	0	0	0	0	0	0	0
23836	3722	3	1	1	0	0	0	0	0	0	0	0	0
320311	8529	153	157	75	81	236	321	25	27	3	1	5	3
100504568	1284	1	0	0	0	0	6	1	1	0	0	0	0
27392	6777	1082	1136	895	795	757	687	1180	1139	546	542	402	428
227446	5406	997	885	726	665	741	982	1157	1263	1199	1305	928	1140
100042023	231	266	245	298	273	236	188	400	399	608	483	342	343
21934	5022	721	601	1155	1213	1891	1929	321	258	422	478	795	950
635504	465	5	7	6	5	3	12	5	12	12	11	1	11
227449	6661	1943	1700	2018	1593	1261	1188	862	934	951	859	403	466
626049	545	1	0	1	4	3	0	0	0	2	0	0	0
98432	6104	1088	1173	1307	1137	1134	1128	1613	1680	1096	1130	601	505
12043	7749	903	882	553	436	378	378	1065	841	91	106	17	17
320761	1243	0	0	0	1	0	0	0	0	1	4	0	0
70750	5582	815	800	514	466	607	464	731	717	761	871	323	338
20479	3272	1533	1517	1636	1530	1553	1413	2165	2233	2289	2341	1169	1164
20724	2565	5249	5417	2221	3321	6026	4206	2531	2886	670	1167	732	728
71869	1735	8	0	3	4	12	9	0	0	0	1	0	1
241196	1607	0	0	0	0	0	0	0	0	0	0	0	0
20248	1629	0	0	0	0	0	0	0	0	0	0	0	0
394252	1164	0	0	0	0	0	0	0	0	0	0	0	0
383548	1632	0	0	0	0	0	0	0	0	0	0	0	0
381286	1659	0	3	0	0	0	0	0	1	2	2	2	0
66957	1699	1122	1213	10	4	1	0	16	25	10	13	13	6
116872	1887	2	1	0	0	0	0	0	0	0	0	0	0
18788	2047	7	7	5	5	2	1	1	1	0	0	0	0
241197	3490	443	389	33	29	67	47	1	1	0	0	0	0
20725	3289	58	62	54	26	21	13	64	101	69	84	12	13
241201	3353	0	0	0	0	0	0	0	0	0	0	0	0
227485	3054	20	22	5	3	1	0	4	9	13	15	35	26
319901	5763	859	885	1007	852	837	777	376	353	309	309	148	181
636808	3915	0	0	0	0	0	0	0	0	0	0	0	0
634762	729	0	0	0	0	0	0	0	0	0	0	0	0
22099	3040	916	786	929	821	767	632	1381	1284	1191	885	868	902
67949	1894	1427	1560	1757	1280	626	495	1359	1294	1190	1151	475	483
76707	7899	2473	2267	1968	2287	3524	3085	1503	1496	891	1029	484	492
68204	597	10	15	16	3	2	4	4	8	6	2	4	14
81879	9270	502	324	171	115	170	96	1501	1567	663	621	876	750
14633	6708	128	74	266	310	381	307	36	46	2	0	0	0
16324	4255	402	420	173	210	95	169	4510	4371	884	744	267	343
100502628	748	0	0	0	0	0	0	0	0	0	0	0	0
64143	2277	845	1072	1124	904	816	647	2246	2261	1564	1582	460	492
226351	2830	867	897	627	560	423	400	894	879	342	357	164	156
226352	7746	352	369	280	177	138	147	1168	1108	522	631	300	268
19258	4707	639	594	624	528	547	417	717	681	348	303	177	206
66343	3301	34	15	20	17	25	26	66	42	10	9	27	19
226356	2511	0	2	7	3	3	2	0	0	0	0	0	0
319229	1924	1	2	3	1	0	1	0	0	1	1	0	0
170706	1017	45	44	187	142	66	92	37	30	113	88	26	21
13167	745	1559	1619	2845	2876	4363	3469	4037	3891	11050	10916	5542	5421
73103	1089	48	45	35	37	22	28	36	53	23	31	10	13
68428	3177	296	246	211	146	79	76	293	323	815	993	1317	1419
226359	2000	9	0	2	2	0	0	0	0	0	0	0	0
17167	1985	6	0	1	1	0	0	0	0	0	0	0	0
13798	2554	2	4	0	2	0	1	0	0	0	0	0	0
98452	1580	0	0	0	0	0	0	0	0	0	0	0	0
72999	2524	918	896	665	690	838	798	566	565	219	275	305	301
70829	7256	680	495	491	449	608	623	475	436	369	356	283	288
15564	2019	2	0	1	1	0	1	0	0	0	0	0	0
66942	2249	411	375	374	247	198	146	456	404	306	255	185	165
100502702	453	0	0	0	0	0	0	0	0	0	0	0	0
269109	4630	0	0	0	1	0	0	0	1	0	8	3	4
74117	2746	3930	3876	5897	4953	5123	4396	3226	3669	4543	4407	1762	1888
74150	2597	1697	1777	1397	1306	1476	1216	1975	1961	1513	1504	1158	962
71111	2690	2	1	2	7	2	1	17	24	13	9	4	7
72585	2047	0	1	2	3	1	3	0	0	0	0	0	0
210356	7593	138	157	496	430	422	409	265	409	18	54	38	32
107895	3104	296	280	330	346	261	281	599	868	82	75	133	102
667090	484	903	957	946	820	504	493	1518	1753	1223	981	483	459
72160	2517	1	2	2	5	1	0	0	2	0	0	0	1
266645	2303	2	0	3	2	5	1	0	0	1	0	0	1
100502745	464	4	8	6	2	9	5	2	5	1	2	1	3
72949	3514	912	811	890	701	633	639	1358	1531	1193	1167	650	685
22625	3936	0	0	0	1	1	0	0	1	2	1	0	1
226407	4251	1343	1370	1256	1111	1227	1200	1624	1734	1514	1526	1341	1254
226409	4154	261	257	216	203	137	176	229	241	172	111	175	138
226412	4812	1608	1439	1482	1295	1316	1298	1679	1731	1582	1316	750	781
387147	70	0	0	0	0	1	0	0	0	0	0	0	0
67812	4093	2780	3219	4215	4288	3835	3084	2943	3716	3644	3545	1754	1611
226413	6166	10	5	48	63	63	63	1	2	1	0	0	1
17219	2901	1429	1291	918	598	173	156	2725	2317	2023	774	1294	1318
226414	2509	1216	1015	1301	1047	949	884	1836	1832	1599	1150	872	876
12767	1814	726	536	275	191	195	302	1244	1305	117	71	17	23
210417	6253	4	12	2	1	1	1	0	0	0	0	0	0
100042740	613	185	232	209	197	121	118	298	267	210	193	70	80
13137	1324	40	37	26	7	11	9	375	347	302	362	219	200
13136	2527	176	216	101	96	72	69	1991	2008	1480	1749	882	967
22789	2034	0	0	0	0	0	0	0	0	0	0	0	0
12269	1883	1	0	0	0	0	0	1	0	0	0	0	0
12270	754	1	3	3	2	6	1	9	11	8	10	4	3
18640	9621	984	1039	1418	1216	1000	909	2466	2280	3457	3587	1821	1848
226418	3843	666	1114	1170	1179	469	335	956	759	835	1097	543	497
212439	2909	53	48	73	68	37	45	935	759	746	881	325	303
64435	1911	1	0	3	1	0	2	7	8	32	29	136	118
100502856	1065	0	0	0	0	2	1	5	3	32	27	91	74
18703	3849	16	14	955	454	692	603	426	737	17003	13102	28548	30048
69169	1491	4	8	2	0	0	0	5	3	1	1	0	1
93672	1116	317	863	482	420	148	94	44	96	478	356	15	7
58181	824	0	0	0	0	0	0	0	1	0	2	0	0
329244	1023	26	38	29	30	29	17	1	2	3	1	0	1
16153	1306	15	15	32	29	12	6	3	4	4	4	2	6
17164	2567	7693	8774	10227	9067	7366	6286	5364	5998	3985	3768	1174	1036
226419	2072	473	375	301	222	89	102	931	833	1150	1005	329	297
16865	2290	890	692	803	737	743	769	963	988	937	846	652	592
54354	3405	604	535	572	521	516	381	322	373	338	349	39	62
56489	3203	803	726	504	438	640	801	209	186	185	130	235	262
14270	8040	989	972	821	680	649	714	713	797	454	527	229	200
108900	2105	57	45	25	22	21	29	36	28	18	9	13	9
26361	4148	1	0	1	0	0	0	0	0	1	0	0	0
13034	2120	1	4	13	9	1	2	100	179	295	202	255	260
226421	2523	186	162	169	125	82	116	864	1698	1958	1954	1040	1100
320718	3640	261	177	68	53	16	31	419	422	645	666	207	173
212933	3540	263	401	771	750	474	544	98	96	106	128	145	166
98396	4660	6593	6959	7301	7084	6203	5382	3175	3232	3403	2998	4135	5445
226422	1189	81	67	126	163	229	245	121	171	124	127	45	49
98415	6096	1642	1526	1570	1268	1080	950	2206	2147	1482	959	986	997
212980	3426	258	249	307	243	155	103	1993	1971	1483	1434	600	643
13714	3671	1185	1195	1271	1129	840	706	1123	1036	876	775	264	249
213006	4853	318	273	318	321	241	200	304	354	280	230	882	968
18557	3046	458	409	993	954	561	489	1069	1625	1225	1146	829	885
723818	97	0	0	0	0	0	0	0	0	0	0	0	0
213409	958	0	2	2	0	0	0	0	0	0	0	0	0
213417	4269	8	11	34	15	7	6	39	58	120	54	6	10
74137	3132	533	697	1568	1249	423	332	581	713	657	858	163	130
68875	3410	465	389	292	254	229	249	551	504	34	30	42	29
213452	6385	1139	1044	974	880	988	929	1031	1047	329	355	313	304
213464	3632	451	338	271	233	298	288	587	708	558	442	353	385
74626	1742	59	41	27	31	45	62	46	42	26	28	15	21
21367	9535	2194	2620	341	574	138	122	2	7	1	4	1	2
269116	10379	38	41	83	95	14	11	9	22	74	154	62	64
100038653	1879	0	0	0	0	0	0	0	0	0	0	0	0
16980	3346	534	278	141	163	495	459	37	64	1	9	1	6
17248	3490	938	860	772	736	990	967	1031	1005	687	674	430	480
240752	7929	603	388	459	374	628	670	617	587	434	486	587	694
108954	5588	4658	4272	4757	4036	4694	2926	3148	3328	2839	2286	2329	2063
240753	7457	408	445	409	584	519	574	4092	3926	1754	1851	1108	1377
100502933	3112	1	0	1	0	1	0	25	21	10	20	8	11
68338	1842	0	1	1	0	0	1	1	0	10	12	0	0
280287	496	0	0	3	0	0	2	2	5	12	5	0	1
19701	1423	12	6	9	5	6	6	4	1	3	0	0	0
214253	2279	88	53	38	40	44	31	36	68	38	25	5	4
